title,popularity,vote_average,runtime,genres,original_language,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,Unknown,War,Western
Forbidden to Forbid,0.72,6.0,105,Drama,pt,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mutum,0.807,7.333,95,Drama,pt,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fitna,0.756,4.8,15,Documentary,nl,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scenery,0.724,7.167,11,"Animation,Comedy",es,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Death of Jaime Roldós,0.6,8.6,125,Documentary,es,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wedding in Galilee,0.815,6.042,112,"Drama,Romance",ar,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Violin,0.972,6.9,12,"Drama,Romance",de,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Bad Bunny,0.735,5.1,33,Drama,fr,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadly Revenge,1.064,5.8,93,"Drama,Action",es,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Seeds of the Fall,0.771,5.8,18,Comedy,sv,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Excuse,0.6,4.9,6,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino-pravda no. 22: Lenin is Alive in the Heart of the Peasant. A Film Story,1.055,5.6,20,Documentary,ru,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruna Louise: Demolition,1.021,5.269,65,Comedy,pt,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aziris Nuna,0.943,3.875,94,"Adventure,Family,ScienceFiction",ru,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Kino-pravda no. 18,0.925,6.2,14,Documentary,ru,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino-Pravda No. 5,0.791,5.625,9,Documentary,ru,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kino-Pravda No. 3,0.602,5.5,8,Documentary,ru,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost Brothers,0.651,5.4,102,Drama,pt,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L'khaim,0.84,5.7,14,Drama,ru,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vevo Presents: Lady Gaga - artRave,0.875,8.6,59,Music,en,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Smalltime,0.968,5.9,60,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice's Fishy Story,0.686,4.375,11,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rend Your Heart,1.079,7.2,115,Drama,pt,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Not Guilty,1.022,7.7,95,"Crime,Drama",fr,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Bridges: The Story So Far Live in Glasgow,0.981,7.6,81,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrossStadtklein,1.076,5.4,98,Comedy,de,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Science of Doctor Who,1.018,7.4,60,"Documentary,TVMovie",en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Before Summer Ends,1.017,6.1,80,Documentary,fr,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKK: The Fight for White Supremacy,0.744,6.0,57,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dress,0.998,6.5,30,Drama,pl,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Neutron the Atomic Superman vs. the Death Robots,1.279,5.0,80,"ScienceFiction,Action,Horror",es,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Neverlost,0.944,5.385,92,"Fantasy,Thriller,ScienceFiction",en,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Boys,1.083,6.667,14,Unknown,en,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Devil's Bible,0.986,6.0,51,"Documentary,History,Mystery",en,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
I Am Nancy,1.216,6.7,71,"Documentary,Horror",en,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Invocation,0.6,6.2,3,"Animation,Horror",en,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Flesh,0.73,4.5,10,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Moon,0.808,8.667,200,Documentary,it,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derren Brown: The Great Art Robbery,0.8,7.2,73,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looking for Her,0.816,4.9,104,Drama,fr,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Enchiladas!,0.873,5.25,74,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Every Day Is a Holiday,0.845,4.6,90,Music,es,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dieudonné - La Bête immonde,0.706,6.5,70,Comedy,fr,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallander 29 - The Betrayal,1.084,4.7,90,"Crime,Thriller",sv,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Trail of Ashes,1.122,3.7,98,"Mystery,Fantasy",en,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Invaders,1.013,5.5,41,Western,en,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kama Sutra Rides Again,1.22,5.4,9,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Land,1.106,5.3,103,"Comedy,Crime,Drama",pl,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Professor Dan Petory's Blues,1.232,5.6,10,Animation,ja,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mighty Boosh Live: Future Sailors Tour,1.072,7.1,127,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stand Clear of the Closing Doors,1.221,6.2,94,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing Them Safely,0.735,5.9,100,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The 2018 Rose Parade Hosted by Cord & Tish,0.94,6.3,120,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Take It Out in Trade,0.771,4.167,80,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Cosby: Far From Finished,1.029,7.125,95,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bang Bang,0.95,7.2,80,"Comedy,Fantasy,Crime",pt,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tess of the Storm Country,0.814,5.5,80,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
By the Sun's Rays,0.806,4.8,11,Western,en,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poor Georges,1.094,5.667,113,Drama,fr,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Papiroflexia,0.6,7.0,3,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over,0.763,7.5,14,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Night Conversations,0.999,5.5,91,"Romance,Comedy",pl,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Thing in the Apartment,1.065,7.3,11,Horror,en,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sune vs Sune,1.261,6.2,89,"Family,Comedy,Fantasy",sv,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Guest,1.025,6.75,99,Drama,ar,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guru, the Mad Monk",1.099,4.667,62,Horror,en,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Finding Fanon 1,0.6,7.7,15,Unknown,fr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Los Marziano,1.07,5.2,82,"Drama,Comedy,Family",es,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kathy Griffin: Everybody Can Suck It,0.809,6.4,60,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Love Andrea,0.788,5.2,109,Comedy,it,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Droopy Knight,1.13,6.5,7,"Animation,Comedy,Family",en,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Editing,0.602,6.4,9,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Notes on the Circus,0.6,6.8,12,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peyote,1.034,5.7,70,Drama,es,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Schooled: The Price of College Sports,0.805,7.5,85,"Documentary,History",en,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Max and His Mother-in-Law,0.762,5.292,24,Comedy,fr,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Introductions,0.979,7.667,31,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Journey Into the Depth of the Student's Soul,0.953,7.292,88,Comedy,cs,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hello, Mrs. Money",1.139,4.364,113,Comedy,zh,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparky's Magic Piano,1.133,5.9,47,"Animation,Family,Fantasy,Music",en,12,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Spieltrieb,0.6,5.458,102,Drama,de,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Green Wall,0.78,5.9,110,"Drama,Romance",es,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Biter Bit,1.006,5.4,1,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Shock,1.026,5.0,96,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chip 'n' Dale's Rescue Rangers to the Rescue,1.162,7.7,102,Animation,en,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77 Minutes,0.6,6.083,98,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dose,0.796,6.3,93,"Drama,Thriller",es,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Elvis & Madona,1.07,6.1,105,"Comedy,Romance",pt,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fire of Waters,0.722,4.6,10,Unknown,en,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Get Lamp,1.06,6.5,78,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackfly,0.811,6.0,5,"Animation,Family,Comedy",en,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Santo vs. The Riders of Terror,1.166,4.8,83,"Horror,Adventure,Western",es,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Death to Prom,0.728,7.2,94,"Comedy,Romance",en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cautionary Tales,0.82,6.625,8,"Drama,Comedy",en,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Leave It to Lucie!,1.034,5.1,91,"Romance,Comedy",fr,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Noir comme neige,1.112,5.682,85,"TVMovie,Crime",fr,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Illusion,0.718,6.4,12,Animation,fr,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Strange World of Coffin Joe,1.092,5.542,80,Horror,pt,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Story of the Bass Cello,0.78,5.5,13,"Animation,Fantasy",cs,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A Day with the Boys,1.091,7.1,18,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dead Talk Back,0.772,2.0,65,"Horror,Drama,Thriller",en,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
The Remembered Film,0.744,4.8,18,Drama,en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Max as a Chiropodist,0.757,4.9,13,Comedy,fr,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pennies,1.038,7.1,25,"Thriller,Drama",en,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
The Birth Reborn,0.818,6.4,91,Documentary,pt,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hush!,0.6,6.1,82,Documentary,ru,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracinha,1.014,7.5,41,Music,pt,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Young Hyacinth,1.167,5.5,29,Comedy,en,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Sick Love,0.6,5.125,83,Thriller,en,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
When You No Longer Love Me,1.143,7.3,105,"Mystery,Drama,Thriller",es,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Pack Train at Chilkoot Pass,0.969,4.1,1,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Corrs: Unplugged,0.866,8.083,72,Music,en,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Offsiders,0.919,7.2,119,Comedy,pl,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whale Nation,1.136,5.5,82,Documentary,fr,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me & The Beasts,0.6,6.6,78,"Drama,Music,Comedy,Fantasy",es,12,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Marijuana,1.032,4.417,24,Documentary,en,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odd Number,0.733,5.7,85,"Drama,Mystery",es,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Man Who Died Twice,1.13,5.6,70,Crime,en,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indice 50,0.797,5.2,5,"Family,Animation,Comedy",fr,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Easyout,0.6,5.2,9,Unknown,en,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My Apprenticeship,0.893,6.5,100,Unknown,ru,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PUSSYCAT,0.672,4.545,5,"Comedy,Animation",ja,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weapon of Choice,0.983,8.545,4,Music,en,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Loonies,1.244,7.0,90,"Comedy,Family",nl,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
La sociale,0.812,7.182,84,Documentary,fr,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWE Fastlane 2017,1.273,5.6,183,Unknown,en,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
At Night I Fly,0.923,5.2,88,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fame High,1.255,6.5,101,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal Incident,0.982,4.2,82,"ScienceFiction,Horror",en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Gone Fishing,1.087,5.7,78,"Drama,Family",es,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
638 Ways to Kill Castro,1.074,5.6,78,"History,Documentary",en,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blood Gnome,1.205,3.0,87,Horror,en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pause!,0.696,4.273,12,Unknown,de,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
La edad de la inocencia,0.977,7.5,101,"Drama,Family",es,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Angels & Airwaves: Start the Machine,0.763,6.4,79,"Documentary,Music",en,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Whindersson Nunes em Marminino,0.6,8.3,71,Comedy,pt,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free Fall,0.874,5.545,10,Unknown,en,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ten Skies,0.6,6.8,101,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To Stay Alive: A Method,1.107,5.4,70,"Documentary,Music",en,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kathy Griffin: Allegedly,0.634,7.2,86,Comedy,en,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copwatch,0.737,5.9,95,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gorenos,1.102,4.5,81,Horror,en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pearl Jam: Immagine in Cornice,1.092,7.8,92,Music,en,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Man Who Would Be Polka King,1.053,6.5,67,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flores,0.797,6.1,26,"Fantasy,ScienceFiction",pt,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Ben & Gunnar - En liten film om manlig vänskap,1.242,6.818,60,"Drama,Comedy",sv,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WWE Clash of Champions 2016,1.054,7.2,186,Unknown,en,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Departure,1.068,6.5,87,Documentary,ja,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Heard It Too,0.775,5.6,8,"Thriller,Horror",en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Félix Mayol Performs ""Indiscreet Questions""",0.969,5.545,2,Music,fr,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Waiting for the Messiah,1.049,4.6,98,"Drama,Romance",es,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Cats of Mirikitani,0.6,7.4,74,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skeleton Frolics,0.733,6.8,7,"Music,Horror,Comedy,Animation",en,11,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mrs. Brown's Boys Live Tour - Good Mourning Mrs. Brown,1.094,5.2,132,Comedy,en,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motherland,1.035,6.8,94,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas Light,0.888,5.273,80,"Mystery,Horror,Thriller",en,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Anders Matthesen: Anden live i Cirkusbygningen - Hva' snakker du om?,0.6,7.0,119,Comedy,en,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Félix Mayol Performs ""White Lilacs""",0.6,4.909,2,Music,fr,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Inside the Ku Klux Klan,0.939,9.0,48,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get a Room,0.713,5.4,19,Comedy,pt,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis Bacon: A Brush with Violence,1.246,7.3,79,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reed: Insurgent Mexico,1.274,5.682,124,"Drama,War,History",es,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Twice a Man,1.067,5.5,49,Drama,en,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maranhão 66,1.035,6.7,11,Documentary,pt,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flesh of the Void,0.6,3.4,77,Horror,en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Did You Wonder Who Fired the Gun?,0.677,6.2,90,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super 8 Stories,1.187,5.9,90,"Music,Documentary",en,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kymatica,0.99,6.3,84,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attack of the Mayan Mummy,0.772,2.8,77,Horror,en,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MutantLand,0.721,5.5,4,"Horror,Animation,ScienceFiction",en,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Side/Walk/Shuttle,0.6,6.5,41,Unknown,en,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Historic Centre,0.849,6.3,96,Drama,pt,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee with D,0.998,5.1,123,Comedy,hi,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soundtrack,0.976,6.5,112,Drama,pt,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An Act of Defiance,1.046,6.3,124,Drama,nl,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Garden of Earthly Delights,1.041,7.091,103,"Drama,Romance",en,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Few Words,0.723,8.5,59,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vatertage - Opa über Nacht,0.817,6.0,93,"Family,Comedy",de,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Rolling Bed,0.6,4.9,4,Comedy,fr,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Truth Behind the Ape-Man,0.614,4.9,5,Comedy,fr,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blurred Lines: Inside the Art World,1.25,5.545,84,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat City,0.6,7.182,3,"Animation,Comedy,Drama",en,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiempo de silencio,0.692,5.0,111,Drama,es,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Summer Day,1.075,5.6,91,"Drama,TVMovie",fr,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
At the Drive-In,1.244,7.0,80,"Drama,Documentary,Comedy",en,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Inferno in India,1.132,5.5,107,"Comedy,Action",ar,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libera,1.139,7.136,84,Comedy,it,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dwarf Magician,1.076,5.0,73,"Fantasy,Family",de,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
INT. CAFÉ – NIGHT,1.195,7.227,13,"Romance,Drama",en,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Middleground,1.189,6.5,74,"Romance,Drama",en,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
¡Vivan las Antipodas!,1.032,7.3,104,Documentary,es,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divorce Iranian Style,0.727,7.0,80,Documentary,en,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Are the Strange,1.042,5.2,94,"Fantasy,Animation,Drama,Horror,ScienceFiction",en,11,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
